time,val
-324780000,0.202
-324720000,0.204
-324660000,0.204
-324600000,0.204
-324540000,0.204
-324480000,0.204
-324420000,0.204
-324360000,0.204
-324300000,0.322
-324240000,0.314
-324180000,0.312
-324120000,0.31
-324060000,0.308
-324000000,0.306
-323940000,0.306
-323880000,0.342
-323820000,0.386
-323760000,0.386
-323700000,0.386
-323640000,0.382
-323580000,0.362
-323520000,0.284
-323460000,0.282
-323400000,0.28
-323340000,0.212
-323280000,0.208
-323220000,0.208
-323160000,0.208
-323100000,0.208
-323040000,0.208
-322980000,0.208
-322920000,0.208
-322860000,0.208
-322800000,0.208
-322740000,0.21
-322680000,0.21
-322620000,0.208
-322560000,0.208
-322500000,0.208
-322440000,0.208
-322380000,0.208
-322320000,0.21
-322260000,0.208
-322200000,0.208
-322140000,0.21
-322080000,0.208
-322020000,0.264
-321960000,0.352
-321900000,0.38
-321840000,0.38
-321780000,0.376
-321720000,0.372
-321660000,0.372
-321600000,0.368
-321540000,0.366
-321480000,0.364
-321420000,0.472
-321360000,0.63
-321300000,0.574
-321240000,0.318
-321180000,0.29
-321120000,0.292
-321060000,0.29
-321000000,0.29
-320940000,0.29
-320880000,0.288
-320820000,0.28
-320760000,0.268
-320700000,0.21
-320640000,0.212
-320580000,0.21
-320520000,0.206
-320460000,0.206
-320400000,0.208
-320340000,0.21
-320280000,0.212
-320220000,0.244
-320160000,0.314
-320100000,0.308
-320040000,0.306
-319980000,0.314
-319920000,0.316
-319860000,0.32
-319800000,0.324
-319740000,0.322
-319680000,0.416
-319620000,0.488
-319560000,0.492
-319500000,0.58
-319440000,0.872
-319380000,4.664
-319320000,4.774
-319260000,1.302
-319200000,1.874
-319140000,2.758
-319080000,1.238
-319020000,1.288
-318960000,1.244
-318900000,1.204
-318840000,1.108
-318780000,1.044
-318720000,1.034
-318660000,1.162
-318600000,1.158
-318540000,1.16
-318480000,1.166
-318420000,1.164
-318360000,1.156
-318300000,1.158
-318240000,1.144
-318180000,1.112
-318120000,1.088
-318060000,1.094
-318000000,1.116
-317940000,1.178
-317880000,1.176
-317820000,1.168
-317760000,1.172
-317700000,1.258
-317640000,2.104
-317580000,2.608
-317520000,2.602
-317460000,2.558
-317400000,2.59
-317340000,2.638
-317280000,2.628
-317220000,2.636
-317160000,2.614
-317100000,2.582
-317040000,2.532
-316980000,2.522
-316920000,2.832
-316860000,3.05
-316800000,2.982
-316740000,3.13
-316680000,3.542
-316620000,5.166
-316560000,5.646
-316500000,5.892
-316440000,5.974
-316380000,5.988
-316320000,5.924
-316260000,5.768
-316200000,5.718
-316140000,5.758
-316080000,5.756
-316020000,5.728
-315960000,5.416
-315900000,5.26
-315840000,5.32
-315780000,4.038
-315720000,3.126
-315660000,2.95
-315600000,2.67
-315540000,2.36
-315480000,2.274
-315420000,2.588
-315360000,2.772
-315300000,2.868
-315240000,2.426
-315180000,2.248
-315120000,2.288
-315060000,2.33
-315000000,2.278
-314940000,2.304
-314880000,2.3
-314820000,2.284
-314760000,2.544
-314700000,2.662
-314640000,2.624
-314580000,2.61
-314520000,2.214
-314460000,1.59
-314400000,1.564
-314340000,2.298
-314280000,2.36
-314220000,1.996
-314160000,2.164
-314100000,1.47
-314040000,1.408
-313980000,1.39
-313920000,1.386
-313860000,1.294
-313800000,1.294
-313740000,1.326
-313680000,1.366
-313620000,1.36
-313560000,1.402
-313500000,1.474
-313440000,1.474
-313380000,1.466
-313320000,1.402
-313260000,1.342
-313200000,1.33
-313140000,1.286
-313080000,1.286
-313020000,1.286
-312960000,1.292
-312900000,1.288
-312840000,1.3
-312780000,1.388
-312720000,1.388
-312660000,1.386
-312600000,1.374
-312540000,1.376
-312480000,1.38
-312420000,1.384
-312360000,1.378
-312300000,1.38
-312240000,1.4
-312180000,1.388
-312120000,1.452
-312060000,1.476
-312000000,1.446
-311940000,1.39
-311880000,1.38
-311820000,1.386
-311760000,1.39
-311700000,1.384
-311640000,1.382
-311580000,1.38
-311520000,1.376
-311460000,1.366
-311400000,1.376
-311340000,1.392
-311280000,1.386
-311220000,1.468
-311160000,1.458
-311100000,1.452
-311040000,1.456
-310980000,1.458
-310920000,1.452
-310860000,1.456
-310800000,1.452
-310740000,1.446
-310680000,1.34
-310620000,1.306
-310560000,1.304
-310500000,1.408
-310440000,1.418
-310380000,1.406
-310320000,1.41
-310260000,1.404
-310200000,1.398
-310140000,1.396
-310080000,1.392
-310020000,1.386
-309960000,1.386
-309900000,1.394
-309840000,1.392
-309780000,1.396
-309720000,1.388
-309660000,1.292
-309600000,1.29
-309540000,1.292
-309480000,1.294
-309420000,1.296
-309360000,1.286
-309300000,1.288
-309240000,1.302
-309180000,1.298
-309120000,1.294
-309060000,1.298
-309000000,1.292
-308940000,1.286
-308880000,1.278
-308820000,1.278
-308760000,1.362
-308700000,1.36
-308640000,1.368
-308580000,1.356
-308520000,1.346
-308460000,1.356
-308400000,1.354
-308340000,1.336
-308280000,1.328
-308220000,1.36
-308160000,1.358
-308100000,1.364
-308040000,1.36
-307980000,1.358
-307920000,1.366
-307860000,1.356
-307800000,1.358
-307740000,1.354
-307680000,1.358
-307620000,1.352
-307560000,1.356
-307500000,1.354
-307440000,1.356
-307380000,1.298
-307320000,1.272
-307260000,1.272
-307200000,1.27
-307140000,1.268
-307080000,1.26
-307020000,1.26
-306960000,1.254
-306900000,1.256
-306840000,1.25
-306780000,1.25
-306720000,1.25
-306660000,1.256
-306600000,1.256
-306540000,1.256
-306480000,1.252
-306420000,1.258
-306360000,1.258
-306300000,1.584
-306240000,3.246
-306180000,3.342
-306120000,3.096
-306060000,3.48
-306000000,2.968
-305940000,3.54
-305880000,3.624
-305820000,4.842
-305760000,4.106
-305700000,3.542
-305640000,3.516
-305580000,3.518
-305520000,3.53
-305460000,3.526
-305400000,3.502
-305340000,3.502
-305280000,3.544
-305220000,3.56
-305160000,3.548
-305100000,3.536
-305040000,3.474
-304980000,3.478
-304920000,3.49
-304860000,3.518
-304800000,3.484
-304740000,3.556
-304680000,3.574
-304620000,3.582
-304560000,3.57
-304500000,3.572
-304440000,3.092
-304380000,2.662
-304320000,3.558
-304260000,3.576
-304200000,2.848
-304140000,2.93
-304080000,3.606
-304020000,3.626
-303960000,2.44
-303900000,3.482
-303840000,3.474
-303780000,2.668
-303720000,2.81
-303660000,3.578
-303600000,2.328
-303540000,3.638
-303480000,2.576
-303420000,3.194
-303360000,3.17
-303300000,2.67
-303240000,1.994
-303180000,1.716
-303120000,1.672
-303060000,1.716
-303000000,1.676
-302940000,1.718
-302880000,1.664
-302820000,1.662
-302760000,1.45
-302700000,1.37
-302640000,1.388
-302580000,1.35
-302520000,1.33
-302460000,1.37
-302400000,1.434
-302340000,1.414
-302280000,1.426
-302220000,1.418
-302160000,1.434
-302100000,1.436
-302040000,1.42
-301980000,1.558
-301920000,1.642
-301860000,1.65
-301800000,1.622
-301740000,1.48
-301680000,1.324
-301620000,1.426
-301560000,1.404
-301500000,1.428
-301440000,1.41
-301380000,1.4
-301320000,1.546
-301260000,1.508
-301200000,1.478
-301140000,1.488
-301080000,1.406
-301020000,1.412
-300960000,1.398
-300900000,1.41
-300840000,1.398
-300780000,1.526
-300720000,1.6
-300660000,1.592
-300600000,1.596
-300540000,1.438
-300480000,1.394
-300420000,1.396
-300360000,1.4
-300300000,1.396
-300240000,1.39
-300180000,1.386
-300120000,1.302
-300060000,1.304
-300000000,1.304
-299940000,1.304
-299880000,1.306
-299820000,1.31
-299760000,1.296
-299700000,1.306
-299640000,1.304
-299580000,1.296
-299520000,1.298
-299460000,1.298
-299400000,1.3
-299340000,1.296
-299280000,1.308
-299220000,1.356
-299160000,1.394
-299100000,1.392
-299040000,1.506
-298980000,1.496
-298920000,1.494
-298860000,1.484
-298800000,1.49
-298740000,1.482
-298680000,1.462
-298620000,1.4
-298560000,1.402
-298500000,1.402
-298440000,1.406
-298380000,1.39
-298320000,2.538
-298260000,1.84
-298200000,1.39
-298140000,1.614
-298080000,1.666
-298020000,1.398
-297960000,1.4
-297900000,1.362
-297840000,1.306
-297780000,1.308
-297720000,1.306
-297660000,1.31
-297600000,1.312
-297540000,1.31
-297480000,1.316
-297420000,1.3
-297360000,1.298
-297300000,1.298
-297240000,1.3
-297180000,1.304
-297120000,1.302
-297060000,1.298
-297000000,1.304
-296940000,1.302
-296880000,1.31
-296820000,1.34
-296760000,1.5
-296700000,1.498
-296640000,1.494
-296580000,1.484
-296520000,1.47
-296460000,1.462
-296400000,1.528
-296340000,1.546
-296280000,1.53
-296220000,1.478
-296160000,1.486
-296100000,1.484
-296040000,1.478
-295980000,1.478
-295920000,1.478
-295860000,1.474
-295800000,1.428
-295740000,1.372
-295680000,1.388
-295620000,1.392
-295560000,1.388
-295500000,1.382
-295440000,1.384
-295380000,1.396
-295320000,1.38
-295260000,1.38
-295200000,1.376
-295140000,1.376
-295080000,1.374
-295020000,1.394
-294960000,1.388
-294900000,1.324
-294840000,1.318
-294780000,1.326
-294720000,1.32
-294660000,1.32
-294600000,1.382
-294540000,1.416
-294480000,1.414
-294420000,1.4
-294360000,1.51
-294300000,1.492
-294240000,1.49
-294180000,1.48
-294120000,1.476
-294060000,1.482
-294000000,1.472
-293940000,1.47
-293880000,1.45
-293820000,1.398
-293760000,1.4
-293700000,1.402
-293640000,1.376
-293580000,1.318
-293520000,1.32
-293460000,1.318
-293400000,1.32
-293340000,1.31
-293280000,1.306
-293220000,1.32
-293160000,1.32
-293100000,1.322
-293040000,1.326
-292980000,1.334
-292920000,1.33
-292860000,1.314
-292800000,1.312
-292740000,1.31
-292680000,1.306
-292620000,1.306
-292560000,1.314
-292500000,1.326
-292440000,1.328
-292380000,1.422
-292320000,1.442
-292260000,1.438
-292200000,1.426
-292140000,1.42
-292080000,1.424
-292020000,1.416
-291960000,1.416
-291900000,1.506
-291840000,1.168
-291780000,0.4
-291720000,0.396
-291660000,0.396
-291600000,0.398
-291540000,0.392
-291480000,0.37
-291420000,0.298
-291360000,0.232
-291300000,0.234
-291240000,0.234
-291180000,0.236
-291120000,0.236
-291060000,0.236
-291000000,0.234
-290940000,0.228
-290880000,0.224
-290820000,0.224
-290760000,0.226
-290700000,0.226
-290640000,0.222
-290580000,0.226
-290520000,0.228
-290460000,0.228
-290400000,0.228
-290340000,0.228
-290280000,0.226
-290220000,0.226
-290160000,0.322
-290100000,0.338
-290040000,0.336
-289980000,0.336
-289920000,0.33
-289860000,0.326
-289800000,0.322
-289740000,0.322
-289680000,0.322
-289620000,0.328
-289560000,0.324
-289500000,0.322
-289440000,0.366
-289380000,0.398
-289320000,0.398
-289260000,0.348
-289200000,0.302
-289140000,0.304
-289080000,0.302
-289020000,0.3
-288960000,0.296
-288900000,0.26
-288840000,0.22
-288780000,0.222
-288720000,0.228
-288660000,0.228
-288600000,0.226
-288540000,0.226
-288480000,0.224
-288420000,0.322
-288360000,0.31
-288300000,0.31
-288240000,0.312
-288180000,0.312
-288120000,0.312
-288060000,0.306
-288000000,0.304
-287940000,0.354
-287880000,0.416
-287820000,0.416
-287760000,0.414
-287700000,0.41
-287640000,0.41
-287580000,0.408
-287520000,0.404
-287460000,0.4
-287400000,0.398
-287340000,0.392
-287280000,0.386
-287220000,0.384
-287160000,0.384
-287100000,0.386
-287040000,0.36
-286980000,0.23
-286920000,0.288
-286860000,0.304
-286800000,0.306
-286740000,0.306
-286680000,0.302
-286620000,0.3
-286560000,0.294
-286500000,0.294
-286440000,0.292
-286380000,0.248
-286320000,0.22
-286260000,0.222
-286200000,0.224
-286140000,0.222
-286080000,0.222
-286020000,0.23
-285960000,0.228
-285900000,0.228
-285840000,0.282
-285780000,0.328
-285720000,0.396
-285660000,0.386
-285600000,0.442
-285540000,0.436
-285480000,0.43
-285420000,0.426
-285360000,0.426
-285300000,0.426
-285240000,0.426
-285180000,0.428
-285120000,0.432
-285060000,0.43
-285000000,0.426
-284940000,0.422
-284880000,0.418
-284820000,0.416
-284760000,0.372
-284700000,0.324
-284640000,0.324
-284580000,0.322
-284520000,2.212
-284460000,3.138
-284400000,2.712
-284340000,0.398
-284280000,0.402
-284220000,0.404
-284160000,0.404
-284100000,0.404
-284040000,0.4
-283980000,0.396
-283920000,0.394
-283860000,0.348
-283800000,0.324
-283740000,0.322
-283680000,0.322
-283620000,0.322
-283560000,0.324
-283500000,0.322
-283440000,0.326
-283380000,0.326
-283320000,0.45
-283260000,0.44
-283200000,0.434
-283140000,0.434
-283080000,0.434
-283020000,0.432
-282960000,0.432
-282900000,0.43
-282840000,0.43
-282780000,0.43
-282720000,0.422
-282660000,0.42
-282600000,0.42
-282540000,0.418
-282480000,0.388
-282420000,0.4
-282360000,0.506
-282300000,0.336
-282240000,0.336
-282180000,0.334
-282120000,0.378
-282060000,0.41
-282000000,0.41
-281940000,0.414
-281880000,0.504
-281820000,0.886
-281760000,0.884
-281700000,0.872
-281640000,0.87
-281580000,0.874
-281520000,0.806
-281460000,0.806
-281400000,0.806
-281340000,0.842
-281280000,1.082
-281220000,1.14
-281160000,0.988
-281100000,0.976
-281040000,1.024
-280980000,1.088
-280920000,1.078
-280860000,1.076
-280800000,1.066
-280740000,1.064
-280680000,1.064
-280620000,1.074
-280560000,1.072
-280500000,1.076
-280440000,1.078
-280380000,1.078
-280320000,1.07
-280260000,1.124
-280200000,1.142
-280140000,1.17
-280080000,1.066
-280020000,1.054
-279960000,1.054
-279900000,1.054
-279840000,1.056
-279780000,1.09
-279720000,1.16
-279660000,1.786
-279600000,2.204
-279540000,2.064
-279480000,2.298
-279420000,2.278
-279360000,2.03
-279300000,2.766
-279240000,4.286
-279180000,4.234
-279120000,4.202
-279060000,4.196
-279000000,4.176
-278940000,4.162
-278880000,4.18
-278820000,4.148
-278760000,4.108
-278700000,4.162
-278640000,4.224
-278580000,4.182
-278520000,4.168
-278460000,4.158
-278400000,4.322
-278340000,4.334
-278280000,4.656
-278220000,4.824
-278160000,4.128
-278100000,3.372
-278040000,3.258
-277980000,3.57
-277920000,4.268
-277860000,3.478
-277800000,2.414
-277740000,2.392
-277680000,2.978
-277620000,3.078
-277560000,3.126
-277500000,3.47
-277440000,3.504
-277380000,3.468
-277320000,3.466
-277260000,3.242
-277200000,3.182
-277140000,3.186
-277080000,3.174
-277020000,3.196
-276960000,3.196
-276900000,3.152
-276840000,3.15
-276780000,3.112
-276720000,3.1
-276660000,3.122
-276600000,3.146
-276540000,3.14
-276480000,3.116
-276420000,3.09
-276360000,3.194
-276300000,3.218
-276240000,3.234
-276180000,3.222
-276120000,3.202
-276060000,3.202
-276000000,3.246
-275940000,3.264
-275880000,3.424
-275820000,3.216
-275760000,3.226
-275700000,3.24
-275640000,3.224
-275580000,3.306
-275520000,3.422
-275460000,3.254
-275400000,2.782
-275340000,2.578
-275280000,2.432
-275220000,2.442
-275160000,2.56
-275100000,2.484
-275040000,2.488
-274980000,2.484
-274920000,2.482
-274860000,2.484
-274800000,2.628
-274740000,2.862
-274680000,2.85
-274620000,2.802
-274560000,3.146
-274500000,3.3
-274440000,3.302
-274380000,3.312
-274320000,3.038
-274260000,3.048
-274200000,3.052
-274140000,4.806
-274080000,5.672
-274020000,5.742
-273960000,5.76
-273900000,4.758
-273840000,3.128
-273780000,3.338
-273720000,3.35
-273660000,3.344
-273600000,3.35
-273540000,3.326
-273480000,3.362
-273420000,3.314
-273360000,3.314
-273300000,3.326
-273240000,3.338
-273180000,3.264
-273120000,3.202
-273060000,3.362
-273000000,3.448
-272940000,3.37
-272880000,3.316
-272820000,4.24
-272760000,4.406
-272700000,4.37
-272640000,4.07
-272580000,4.018
-272520000,2.684
-272460000,2.606
-272400000,3.652
-272340000,4.332
-272280000,4.23
-272220000,4.124
-272160000,3.98
-272100000,4.246
-272040000,3.304
-271980000,3.128
-271920000,3.84
-271860000,4.492
-271800000,3.726
-271740000,3.184
-271680000,3.27
-271620000,3.244
-271560000,3.23
-271500000,3.254
-271440000,3.674
-271380000,3.316
-271320000,3.572
-271260000,3.472
-271200000,3.372
-271140000,3.682
-271080000,3.53
-271020000,3.08
-270960000,3.068
-270900000,3.026
-270840000,3.692
-270780000,3.712
-270720000,3.73
-270660000,3.736
-270600000,3.688
-270540000,3.684
-270480000,3.65
-270420000,3.646
-270360000,3.652
-270300000,3.61
-270240000,3.592
-270180000,3.602
-270120000,3.638
-270060000,3.662
-270000000,3.602
-269940000,3.594
-269880000,3.614
-269820000,3.6
-269760000,3.594
-269700000,3.586
-269640000,3.592
-269580000,3.6
-269520000,3.536
-269460000,3.528
-269400000,3.628
-269340000,3.67
-269280000,3.654
-269220000,3.678
-269160000,3.678
-269100000,3.658
-269040000,3.672
-268980000,3.676
-268920000,3.692
-268860000,3.688
-268800000,3.7
-268740000,3.712
-268680000,3.706
-268620000,3.768
-268560000,3.77
-268500000,3.68
-268440000,3.66
-268380000,3.662
-268320000,3.66
-268260000,3.644
-268200000,3.662
-268140000,3.672
-268080000,3.644
-268020000,3.668
-267960000,3.658
-267900000,3.602
-267840000,3.57
-267780000,3.568
-267720000,3.562
-267660000,3.56
-267600000,3.576
-267540000,3.57
-267480000,3.56
-267420000,3.572
-267360000,3.558
-267300000,3.554
-267240000,3.562
-267180000,3.584
-267120000,3.562
-267060000,3.676
-267000000,3.702
-266940000,3.708
-266880000,3.684
-266820000,3.698
-266760000,3.696
-266700000,3.67
-266640000,3.682
-266580000,3.684
-266520000,3.696
-266460000,3.778
-266400000,3.784
-266340000,3.736
-266280000,3.7
-266220000,3.64
-266160000,3.62
-266100000,3.622
-266040000,3.64
-265980000,3.642
-265920000,3.648
-265860000,3.638
-265800000,3.646
-265740000,3.634
-265680000,3.626
-265620000,3.646
-265560000,3.632
-265500000,3.632
-265440000,3.616
-265380000,3.61
-265320000,3.614
-265260000,3.612
-265200000,3.606
-265140000,3.628
-265080000,3.616
-265020000,3.596
-264960000,3.326
-264900000,3.472
-264840000,3.402
-264780000,3.438
-264720000,3.24
-264660000,3.13
-264600000,3.138
-264540000,3.152
-264480000,3.136
-264420000,3.126
-264360000,2.884
-264300000,2.768
-264240000,2.758
-264180000,2.528
-264120000,2.52
-264060000,2.528
-264000000,2.534
-263940000,2.538
-263880000,2.466
-263820000,2.468
-263760000,2.524
-263700000,2.584
-263640000,2.576
-263580000,2.524
-263520000,2.476
-263460000,2.486
-263400000,2.484
-263340000,2.486
-263280000,2.474
-263220000,2.484
-263160000,2.486
-263100000,2.492
-263040000,2.488
-262980000,2.504
-262920000,2.512
-262860000,2.522
-262800000,2.518
-262740000,2.502
-262680000,2.488
-262620000,2.486
-262560000,2.484
-262500000,2.494
-262440000,2.58
-262380000,2.592
-262320000,2.544
-262260000,2.534
-262200000,2.536
-262140000,2.536
-262080000,2.528
-262020000,2.524
-261960000,2.608
-261900000,2.59
-261840000,2.596
-261780000,2.598
-261720000,2.598
-261660000,2.592
-261600000,2.558
-261540000,2.498
-261480000,2.496
-261420000,2.492
-261360000,2.488
-261300000,2.432
-261240000,2.412
-261180000,2.368
-261120000,2.31
-261060000,2.284
-261000000,2.268
-260940000,2.288
-260880000,2.288
-260820000,2.288
-260760000,1.898
-260700000,2.216
-260640000,2.172
-260580000,2.326
-260520000,2.282
-260460000,2.168
-260400000,2.17
-260340000,2.178
-260280000,2.198
-260220000,2.212
-260160000,2.224
-260100000,2.328
-260040000,2.318
-259980000,2.314
-259920000,2.298
-259860000,2.27
-259800000,2.27
-259740000,2.31
-259680000,2.342
-259620000,2.25
-259560000,2.456
-259500000,2.57
-259440000,2.64
-259380000,2.754
-259320000,2.324
-259260000,2.206
-259200000,1.946
-259140000,1.888
-259080000,1.814
-259020000,1.474
-258960000,1.478
-258900000,1.754
-258840000,1.466
-258780000,1.408
-258720000,1.402
-258660000,1.396
-258600000,1.4
-258540000,1.396
-258480000,1.398
-258420000,1.4
-258360000,1.406
-258300000,1.416
-258240000,1.418
-258180000,1.396
-258120000,1.414
-258060000,1.412
-258000000,1.418
-257940000,1.422
-257880000,1.422
-257820000,1.43
-257760000,1.542
-257700000,1.528
-257640000,1.508
-257580000,1.502
-257520000,1.482
-257460000,1.548
-257400000,1.552
-257340000,1.554
-257280000,1.556
-257220000,1.556
-257160000,1.564
-257100000,1.564
-257040000,1.56
-256980000,1.532
-256920000,1.446
-256860000,1.386
-256800000,1.384
-256740000,1.392
-256680000,1.398
-256620000,1.4
-256560000,1.944
-256500000,2.176
-256440000,2.362
-256380000,1.928
-256320000,1.868
-256260000,2.046
-256200000,1.896
-256140000,2.048
-256080000,1.662
-256020000,1.552
-255960000,1.48
-255900000,1.366
-255840000,1.36
-255780000,1.328
-255720000,1.308
-255660000,1.306
-255600000,1.314
-255540000,1.314
-255480000,1.304
-255420000,1.48
-255360000,1.488
-255300000,1.484
-255240000,1.484
-255180000,1.546
-255120000,1.55
-255060000,1.556
-255000000,1.548
-254940000,1.54
-254880000,1.546
-254820000,1.544
-254760000,1.54
-254700000,1.538
-254640000,1.488
-254580000,1.378
-254520000,1.386
-254460000,1.388
-254400000,1.388
-254340000,1.386
-254280000,1.386
-254220000,1.382
-254160000,1.382
-254100000,1.382
-254040000,1.38
-253980000,1.306
-253920000,1.298
-253860000,1.302
-253800000,1.302
-253740000,1.298
-253680000,1.294
-253620000,1.296
-253560000,1.3
-253500000,1.296
-253440000,1.304
-253380000,1.304
-253320000,1.312
-253260000,1.31
-253200000,1.312
-253140000,1.314
-253080000,1.388
-253020000,1.416
-252960000,1.41
-252900000,1.412
-252840000,1.488
-252780000,1.482
-252720000,1.484
-252660000,1.478
-252600000,1.48
-252540000,1.458
-252480000,1.442
-252420000,1.446
-252360000,1.44
-252300000,1.37
-252240000,1.282
-252180000,1.282
-252120000,1.276
-252060000,1.274
-252000000,1.27
-251940000,1.278
-251880000,1.276
-251820000,1.288
-251760000,1.308
-251700000,1.31
-251640000,1.308
-251580000,1.304
-251520000,1.302
-251460000,1.298
-251400000,1.296
-251340000,1.3
-251280000,1.298
-251220000,1.302
-251160000,1.304
-251100000,1.306
-251040000,1.302
-250980000,1.312
-250920000,1.312
-250860000,1.302
-250800000,1.304
-250740000,1.352
-250680000,1.412
-250620000,1.408
-250560000,1.408
-250500000,1.448
-250440000,1.47
-250380000,1.472
-250320000,1.474
-250260000,1.462
-250200000,1.466
-250140000,1.454
-250080000,1.45
-250020000,1.462
-249960000,1.412
-249900000,1.298
-249840000,1.3
-249780000,1.304
-249720000,1.296
-249660000,1.288
-249600000,1.294
-249540000,1.292
-249480000,1.296
-249420000,1.3
-249360000,1.3
-249300000,1.298
-249240000,1.296
-249180000,1.29
-249120000,1.286
-249060000,1.292
-249000000,1.296
-248940000,1.292
-248880000,1.298
-248820000,1.3
-248760000,1.302
-248700000,1.3
-248640000,1.304
-248580000,1.288
-248520000,1.054
-248460000,0.206
-248400000,0.224
-248340000,0.318
-248280000,0.316
-248220000,0.312
-248160000,0.31
-248100000,0.354
-248040000,0.384
-247980000,0.384
-247920000,0.382
-247860000,0.38
-247800000,0.378
-247740000,0.378
-247680000,0.374
-247620000,0.372
-247560000,0.224
-247500000,0.208
-247440000,0.208
-247380000,0.208
-247320000,0.208
-247260000,0.208
-247200000,0.208
-247140000,0.208
-247080000,0.206
-247020000,0.294
-246960000,0.292
-246900000,0.29
-246840000,0.288
-246780000,0.288
-246720000,0.292
-246660000,0.292
-246600000,0.292
-246540000,0.29
-246480000,0.292
-246420000,0.29
-246360000,0.288
-246300000,0.288
-246240000,0.284
-246180000,0.286
-246120000,0.288
-246060000,0.288
-246000000,0.358
-245940000,0.396
-245880000,0.39
-245820000,0.388
-245760000,0.386
-245700000,0.382
-245640000,0.43
-245580000,0.382
-245520000,0.382
-245460000,0.384
-245400000,0.378
-245340000,0.378
-245280000,0.374
-245220000,0.324
-245160000,0.24
-245100000,0.206
-245040000,0.206
-244980000,0.206
-244920000,0.208
-244860000,0.208
-244800000,0.21
-244740000,0.208
-244680000,0.208
-244620000,0.208
-244560000,0.208
-244500000,0.208
-244440000,0.208
-244380000,0.208
-244320000,0.21
-244260000,0.21
-244200000,0.214
-244140000,0.22
-244080000,0.216
-244020000,0.208
-243960000,0.208
-243900000,0.208
-243840000,0.206
-243780000,0.204
-243720000,0.206
-243660000,0.206
-243600000,0.31
-243540000,0.318
-243480000,0.314
-243420000,0.31
-243360000,0.308
-243300000,0.312
-243240000,0.314
-243180000,0.364
-243120000,0.388
-243060000,0.412
-243000000,0.41
-242940000,0.39
-242880000,0.378
-242820000,0.292
-242760000,0.278
-242700000,0.264
-242640000,0.206
-242580000,0.206
-242520000,0.206
-242460000,0.208
-242400000,0.21
-242340000,0.214
-242280000,0.212
-242220000,0.21
-242160000,0.212
-242100000,0.212
-242040000,0.212
-241980000,0.212
-241920000,0.208
-241860000,0.206
-241800000,0.204
-241740000,0.204
-241680000,0.204
-241620000,0.202
-241560000,0.202
-241500000,0.204
-241440000,0.21
-241380000,0.21
-241320000,0.21
-241260000,0.254
-241200000,0.322
-241140000,0.318
-241080000,0.314
-241020000,0.312
-240960000,0.308
-240900000,0.306
-240840000,0.304
-240780000,0.302
-240720000,0.3
-240660000,0.3
-240600000,0.394
-240540000,0.382
-240480000,0.342
-240420000,0.286
-240360000,0.286
-240300000,0.284
-240240000,0.282
-240180000,0.282
-240120000,0.228
-240060000,0.204
-240000000,0.202
-239940000,0.202
-239880000,0.2
-239820000,0.202
-239760000,0.2
-239700000,0.206
-239640000,0.21
-239580000,0.21
-239520000,0.208
-239460000,0.206
-239400000,0.204
-239340000,0.198
-239280000,0.2
-239220000,0.2
-239160000,0.2
-239100000,0.2
-239040000,0.2
-238980000,0.2
-238920000,0.198
-238860000,0.298
-238800000,0.314
-238740000,0.314
-238680000,0.314
-238620000,0.306
-238560000,0.382
-238500000,0.392
-238440000,0.39
-238380000,0.388
-238320000,0.386
-238260000,0.39
-238200000,0.388
-238140000,0.386
-238080000,0.344
-238020000,0.368
-237960000,0.366
-237900000,0.366
-237840000,0.364
-237780000,0.362
-237720000,0.36
-237660000,0.356
-237600000,0.354
-237540000,0.292
-237480000,0.286
-237420000,0.284
-237360000,0.284
-237300000,0.284
-237240000,0.286
-237180000,0.276
-237120000,0.212
-237060000,0.21
-237000000,0.21
-236940000,0.21
-236880000,0.208
-236820000,0.208
-236760000,0.208
-236700000,0.208
-236640000,0.208
-236580000,0.208
-236520000,0.266
-236460000,0.322
-236400000,0.318
-236340000,0.318
-236280000,0.316
-236220000,0.314
-236160000,0.312
-236100000,0.308
-236040000,0.304
-235980000,0.302
-235920000,0.3
-235860000,0.302
-235800000,0.306
-235740000,0.286
-235680000,0.21
-235620000,0.21
-235560000,0.208
-235500000,0.244
-235440000,0.286
-235380000,0.288
-235320000,0.288
-235260000,0.288
-235200000,0.288
-235140000,0.288
-235080000,0.286
-235020000,0.284
-234960000,0.226
-234900000,0.21
-234840000,0.208
-234780000,0.208
-234720000,0.202
-234660000,0.202
-234600000,0.204
-234540000,0.21
-234480000,0.21
-234420000,0.208
-234360000,0.202
-234300000,0.204
-234240000,0.21
-234180000,0.448
-234120000,0.64
-234060000,0.676
-234000000,0.774
-233940000,1.266
-233880000,1.424
-233820000,1.404
-233760000,1.4
-233700000,1.384
-233640000,1.37
-233580000,1.352
-233520000,1.358
-233460000,1.238
-233400000,1.124
-233340000,1.108
-233280000,1.074
-233220000,0.928
-233160000,0.91
-233100000,0.902
-233040000,0.802
-232980000,0.846
-232920000,1.05
-232860000,1.09
-232800000,1.216
-232740000,1.348
-232680000,0.75
-232620000,0.656
-232560000,0.66
-232500000,0.668
-232440000,0.61
-232380000,0.596
-232320000,0.59
-232260000,0.59
-232200000,0.582
-232140000,0.576
-232080000,0.58
-232020000,0.584
-231960000,0.586
-231900000,0.584
-231840000,0.578
-231780000,0.698
-231720000,3.258
-231660000,5.276
-231600000,2.788
-231540000,1.182
